	184	Ranchester	44.9088600	-107.1634100	US	WY
	184	Ranchettes	41.2185900	-104.7902500	US	WY
	184	Rawlins	41.7910700	-107.2386600	US	WY
	184	Red Butte	42.8060800	-106.4342000	US	WY
	184	Reliance	41.6691300	-109.1970700	US	WY
	184	Riverside	41.2174700	-106.7789300	US	WY
	184	Riverton	43.0249600	-108.3801000	US	WY
	184	Robertson	41.1852300	-110.4132100	US	WY
	184	Rock River	41.7413600	-105.9747300	US	WY
	184	Rock Springs	41.5874600	-109.2029000	US	WY
	184	Rolling Hills	42.9027400	-105.8441700	US	WY
	184	Ryan Park	41.3213600	-106.5089200	US	WY
	184	Saratoga	41.4549600	-106.8064300	US	WY
	184	Shell	44.5355200	-107.7798100	US	WY
	184	Sheridan	44.7971900	-106.9561800	US	WY
	184	Shoshoni	43.2357900	-108.1103700	US	WY
	184	Sinclair	41.7749600	-107.1131000	US	WY
	184	Slater	41.8730300	-104.8199700	US	WY
	184	Sleepy Hollow	44.2410900	-105.4222200	US	WY
	184	Smoot	42.6204800	-110.9143600	US	WY
	184	South Flat	43.9296800	-108.0037100	US	WY
	184	South Greeley	41.0969300	-104.8063600	US	WY
	184	South Park	43.4221500	-110.7932600	US	WY
	184	Story	44.5746900	-106.8867300	US	WY
	184	Sundance	44.4063700	-104.3757800	US	WY
	184	Superior	41.7694100	-108.9765100	US	WY
	184	Sweeney Ranch	41.4796900	-109.0112300	US	WY
	184	Ten Sleep	44.0341300	-107.4511900	US	WY
	184	Teton Village	43.5879800	-110.8279900	US	WY
	184	Thayne	42.9207600	-111.0021600	US	WY
	184	Thermopolis	43.6460700	-108.2120400	US	WY
	184	Torrington	42.0624600	-104.1843900	US	WY
	184	Turnerville	42.8588100	-110.9018700	US	WY
	184	Upton	44.0997000	-104.6280200	US	WY
	184	Urie	41.3160600	-110.3362700	US	WY
	184	Van Tassell	42.6627400	-104.0882700	US	WY
	184	Veteran	41.9644100	-104.3805100	US	WY
	184	Wamsutter	41.6730100	-107.9792500	US	WY
	184	Washakie Ten	44.0955100	-107.9087000	US	WY
	184	Washam	41.0166200	-109.7696000	US	WY
	184	West River	44.0985700	-107.9534300	US	WY
	184	Westview Circle	42.0641400	-105.0647000	US	WY
	184	Wheatland	42.0544100	-104.9527500	US	WY
	184	Whiting	42.0121900	-104.9605300	US	WY
	184	Wilson	43.5007600	-110.8752100	US	WY
	184	Winchester	43.8599600	-108.1606500	US	WY
	184	Worland	44.0169000	-107.9553700	US	WY
	184	Wright	43.7469200	-105.4705500	US	WY
	184	Y-O Ranch	42.0308000	-104.9399700	US	WY
	184	Yoder	41.9169100	-104.2957900	US	WY
	184	Vista West	42.8668800	-106.4347100	US	WY
	184	Alpine Northeast	43.1942600	-111.0074400	US	WY
	184	Alpine Northwest	43.1805000	-111.0332100	US	WY
	184	Antelope Valley-Crestview	44.2248800	-105.4740900	US	WY
	184	Fox Farm-College	41.1120300	-104.7854600	US	WY
	184	Lakeview North	42.0970700	-104.9586900	US	WY
	184	Oakley	41.7520500	-110.5279900	US	WY
	184	Warren Air Force Base	41.1492700	-104.8621600	US	WY
	184	Woods Landing-Jelm	41.0990100	-106.0307100	US	WY
	184	Taylor	42.0702300	-110.9899300	US	WY
